2025-02-26T16:44:34.609968,"Chevron interested in buying Phillips 66's chemical JV stake, Bloomberg says"
2025-02-26T16:54:29.558819,"Amazon introduces Alexa+, GM announces $6B stock buyback: Morning Buzz"
2025-02-26T17:01:58.387991,Here's what Wall Street experts are saying about Nvidia ahead of earnings
2025-02-26T17:05:06.210109,Macy's call volume above normal and directionally bullish
2025-02-26T17:36:51.086830,"Apple 'should get rid of' DEI rules, says Trump"
2025-02-26T18:49:04.456756,YouTube reports over 1B monthly active viewers of podcast content on platform
2025-02-26T18:56:05.285249,KeyCorp put volume heavy and directionally bearish
2025-02-26T18:59:56.108694,AI Daily: Amazon introduces next-generation assistant Alexa+
2025-02-26T19:06:49.799094,Notable companies reporting after market close
2025-02-26T20:37:05.265954,Quantum Leap: Horizon Quantum enters letter of intent to go public
2025-02-26T21:21:39.277773,"Nvidia reports Q4 EPS 89c, consensus 85c"
2025-02-26T21:22:20.471223,"Nvidia sees Q1 revenue $43B plus or minus 2%, consensus $42.05B"
2025-02-26T21:23:37.107671,"Nvidia reports Q4 Data Center revenue of $35.6B, up 93% from last year"
2025-02-26T21:24:30.655831,"Nvidia reports Q4 Gaming revenue $2.5B, down 11% from last year"
2025-02-26T21:25:06.715583,Goldman Sachs downgraded to Market Perform from Outperform at Keefe Bruyette
2025-02-26T21:25:59.696040,Nvidia CEO says successfully ramped up 'massive-scale production' of Blackwell
2025-02-26T21:27:45.128663,Nvidia up 1% after Q4 report
2025-02-26T21:34:06.016574,Keefe downgrades Goldman Sachs on 'elevated' valuation
2025-02-26T21:34:57.797707,Goldman Sachs drops 1% to $614.08 after Keefe Bruyette downgrade
2025-02-26T21:37:37.354171,"Sarepta reports Q4 adjusted EPS $1.90, consensus $2.06"
2025-02-26T21:40:19.567898,What You Missed On Wall Street On Wednesday
2025-02-26T22:21:38.878720,Nvidia sees 'significant ramp' of Blackwell in Q1
2025-02-26T22:42:21.815216,Salesforce CEO Benioff says 'this was the best quarter we ever had'
2025-02-26T22:56:50.284736,"U.S. health officials evaluating Moderna bird flu vaccine, Bloomberg reports"
2025-02-26T23:08:52.784972,"Closing Bell Movers: Snowflake up 11%, Nvidia little changed after earnings"
2025-02-26T23:16:38.927141,"CoreWeave weighs filing $4B IPO within a week, Bloomberg reports"
2025-02-26T23:50:20.483293,Nvidia downgraded to Hold from Buy at Summit Insights
2025-02-27T00:39:02.415615,Nvidia cut to Hold at Summit Insights on less favorable risk-reward
2025-02-27T10:57:24.019959,"Gabbard says DOJ downplayed U.K. demand for Apple 'back door,' WaPo reports"
2025-02-27T11:14:07.485351,"Amazon bets investment in robotics to yield near-term saving, FT says"
2025-02-27T11:16:49.295004,"Nvidia adapts chips to stay ahead of AI industry, WSJ says"
2025-02-27T11:16:55.286977,Nvidia price target raised to $200 from $190 at BofA
2025-02-27T11:26:04.293309,"Goldman Sachs to roll back DEI policies, NY Post reports"
2025-02-27T11:26:28.070282,Nvidia price target raised to $162 from $152 at Morgan Stanley
2025-02-27T11:28:27.029431,Goldman Sachs names president and COO John Waldron to board
2025-02-27T11:32:42.838803,Fifth Third announces 166.7 Percentennial anniversary
2025-02-27T11:36:12.624175,"Trump tightens rules on Venezuela oil production, will impact Chevron, NYT says"
2025-02-27T11:36:31.698989,Lowe's price target lowered to $296 from $307 at Piper Sandler
2025-02-27T11:43:01.208259,C3 AI price target lowered to $30 from $32 at Morgan Stanley
2025-02-27T11:43:41.206898,Citi ups Cisco price target after Nvidia earnings report
2025-02-27T11:47:19.115536,C3 AI price target lowered to $28 from $42 at Piper Sandler
2025-02-27T11:50:42.074426,Warby Parker announces partnership with Target
2025-02-27T11:53:41.951539,"Nvidia shares likely range bound in near-term, says Citi"
2025-02-27T11:56:09.127495,SLB announces debt exchange offer
2025-02-27T11:58:42.969284,"Nvidia demand continues to outstrip supply, says JPMorgan"
2025-02-27T12:20:08.744781,Nvidia price target raised to $185 from $175 at Bernstein
2025-02-27T12:39:37.972215,"Nvidia results confirm Blackwell ramping ahead of plan, says UBS"
